UCL_Array1,UCL_Array2,UCL_Array3,UCL_Array4,UCL_Array5,UCL_Array6,UCL_Array7,UCL_Array8,UCL_Array9,UCL_Array10,UCL_Array11,UCL_Array12,UCL_Array13,UCL_Array14,UCL_Array15,UCL_Array16,UCL_Array17,UCL_Array18,UCL_Array19,UCL_Array20,UCL_Array21,UCL_Array22,UCL_Array23,UCL_Array24,UCL_Array25,UCL_Array26,UCL_Array27,UCL_Array28,UCL_Array29,UCL_Array30,UCL_Array31,UCL_Array32,UCL_Array33,UCL_Array34,UCL_Array35,UCL_Array36,UCL_Array37,UCL_Array38,UCL_Array39,UCL_Array40,UCL_Array41,UCL_Array42,UCL_Array43,UCL_Array44,UCL_Array45,UCL_Array46,UCL_Array47,UCL_Array48,UCL_Array49,UCL_Array50,UCL_Array51,UCL_Array52,UCL_Array53,UCL_Array54,UCL_Array55,UCL_Array56,UCL_Array57,UCL_Array58,UCL_Array59,UCL_Array60,UCL_Array61,UCL_Array62,UCL_Array63,UCL_Array64,UCL_Array65,UCL_Array66,UCL_Array67,UCL_Array68,UCL_Array69,UCL_Array70,UCL_Array71,UCL_Array72,UCL_Array73,UCL_Array74,UCL_Array75,UCL_Array76,UCL_Array77,UCL_Array78,UCL_Array79,UCL_Array80,UCL_Array81,UCL_Array82,UCL_Array83,UCL_Array84,UCL_Array85,UCL_Array86,UCL_Array87,UCL_Array88,UCL_Array89,UCL_Array90,UCL_Array91,UCL_Array92,UCL_Array93,UCL_Array94,UCL_Array95,UCL_Array96,UCL_Array97,UCL_Array98,UCL_Array99,UCL_Array100
0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.209158399352718,0.320470445450166,0.0268412009164662,0.0550673840069095,0.250692760600441,0.0990296267230176,0.0335735890331045,0.0273205080756888,0.024494248619583,0.0371707592866514,0.0914322697837736,0.00625899383177292,0.239064884141681,0.0323046548192266,0.0304080997417769,0.168992833457869,0.0959639691859985,0.078106149546085,0.0186488109731664,0.0392793594027809,0.0156323329658431,0.0189725750525616,0.11358400867364,0.0259313296989588,0.0156323329658431,0,0.00625899383177292,0.0278780694649885,0.156411842396205,0.0374253535283408,0.154788849394172,0.0384292218495221,0.00929268982166285,0.0534065830083989,0.0738392110153751,0.111512277859954,0.0182745873415978,0.0366718229203876,0.0182745873415978,0.0186488109731664,0.0268412009164662,0.0901197314996678,0.00266411585330948,0.0728546882018367,0.0449923326987843,0.0366718229203876,0.111512277859954,0.00929268982166285,0.0551929456074521,0.0584093620928519,0.168303107238123,0.024494248619583,0.0183976485358174,0.0183976485358174,0.20322032855596,0.0919214161468431,0.0551929456074521,0.0481581837266378,0.078106149546085,0.0259313296989588,0.0120316801843235,0.00916795573009691,0.0323046548192266,0.0278780694649885,0.00502215221979573,0.0569177251576849,0.0444920245950917,0.0911852644374722,0.0650488287516399,0.0747105109393249,0.0223445489137436,0.0186488109731664,0.00461495068846094,0,0.0182745873415978,0.0906313824756918,0.00247468370250804,0.0323046548192266,0.0106564634132379,0.0163735921686491,0,0,0.111512277859954,0.0273205080756888,0.0182745873415978,0.0182745873415978,0.0366718229203876,0.00916795573009691,0.0259313296989588,0.0426882938682637,0.0898384293739619,0.281830051871845
0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.209158399352718,0.320470445450166,0.0268412009164662,0.0550673840069095,0.250692760600441,0.0990296267230176,0.0335735890331045,0.0273205080756888,0.024494248619583,0.0371707592866514,0.0914322697837736,0.00625899383177292,0.239064884141681,0.0323046548192266,0.0304080997417769,0.168992833457869,0.0959639691859985,0.078106149546085,0.0186488109731664,0.0392793594027809,0.0156323329658431,0.0189725750525616,0.11358400867364,0.0259313296989588,0.0156323329658431,0,0.00625899383177292,0.0278780694649885,0.156411842396205,0.0374253535283408,0.154788849394172,0.0384292218495221,0.00929268982166285,0.0534065830083989,0.0738392110153751,0.111512277859954,0.0182745873415978,0.0366718229203876,0.0182745873415978,0.0186488109731664,0.0268412009164662,0.0901197314996678,0.00266411585330948,0.0728546882018367,0.0449923326987843,0.0366718229203876,0.111512277859954,0.00929268982166285,0.0551929456074521,0.0584093620928519,0.168303107238123,0.024494248619583,0.0183976485358174,0.0183976485358174,0.20322032855596,0.0919214161468431,0.0551929456074521,0.0481581837266378,0.078106149546085,0.0259313296989588,0.0120316801843235,0.00916795573009691,0.0323046548192266,0.0278780694649885,0.00502215221979573,0.0569177251576849,0.0444920245950917,0.0911852644374722,0.0650488287516399,0.0747105109393249,0.0223445489137436,0.0186488109731664,0.00461495068846094,0,0.0182745873415978,0.0906313824756918,0.00247468370250804,0.0323046548192266,0.0106564634132379,0.0163735921686491,0,0,0.111512277859954,0.0273205080756888,0.0182745873415978,0.0182745873415978,0.0366718229203876,0.00916795573009691,0.0259313296989588,0.0426882938682637,0.0898384293739619,0.281830051871845
0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.209158399352718,0.320470445450166,0.0268412009164662,0.0550673840069095,0.250692760600441,0.0990296267230176,0.0335735890331045,0.0273205080756888,0.024494248619583,0.0371707592866514,0.0914322697837736,0.00625899383177292,0.239064884141681,0.0323046548192266,0.0304080997417769,0.168992833457869,0.0959639691859985,0.078106149546085,0.0186488109731664,0.0392793594027809,0.0156323329658431,0.0189725750525616,0.11358400867364,0.0259313296989588,0.0156323329658431,0,0.00625899383177292,0.0278780694649885,0.156411842396205,0.0374253535283408,0.154788849394172,0.0384292218495221,0.00929268982166285,0.0534065830083989,0.0738392110153751,0.111512277859954,0.0182745873415978,0.0366718229203876,0.0182745873415978,0.0186488109731664,0.0268412009164662,0.0901197314996678,0.00266411585330948,0.0728546882018367,0.0449923326987843,0.0366718229203876,0.111512277859954,0.00929268982166285,0.0551929456074521,0.0584093620928519,0.168303107238123,0.024494248619583,0.0183976485358174,0.0183976485358174,0.20322032855596,0.0919214161468431,0.0551929456074521,0.0481581837266378,0.078106149546085,0.0259313296989588,0.0120316801843235,0.00916795573009691,0.0323046548192266,0.0278780694649885,0.00502215221979573,0.0569177251576849,0.0444920245950917,0.0911852644374722,0.0650488287516399,0.0747105109393249,0.0223445489137436,0.0186488109731664,0.00461495068846094,0,0.0182745873415978,0.0906313824756918,0.00247468370250804,0.0323046548192266,0.0106564634132379,0.0163735921686491,0,0,0.111512277859954,0.0273205080756888,0.0182745873415978,0.0182745873415978,0.0366718229203876,0.00916795573009691,0.0259313296989588,0.0426882938682637,0.0898384293739619,0.281830051871845
0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.209158399352718,0.320470445450166,0.0268412009164662,0.0550673840069095,0.250692760600441,0.0990296267230176,0.0335735890331045,0.0273205080756888,0.024494248619583,0.0371707592866514,0.0914322697837736,0.00625899383177292,0.239064884141681,0.0323046548192266,0.0304080997417769,0.168992833457869,0.0959639691859985,0.078106149546085,0.0186488109731664,0.0392793594027809,0.0156323329658431,0.0189725750525616,0.11358400867364,0.0259313296989588,0.0156323329658431,0,0.00625899383177292,0.0278780694649885,0.156411842396205,0.0374253535283408,0.154788849394172,0.0384292218495221,0.00929268982166285,0.0534065830083989,0.0738392110153751,0.111512277859954,0.0182745873415978,0.0366718229203876,0.0182745873415978,0.0186488109731664,0.0268412009164662,0.0901197314996678,0.00266411585330948,0.0728546882018367,0.0449923326987843,0.0366718229203876,0.111512277859954,0.00929268982166285,0.0551929456074521,0.0584093620928519,0.168303107238123,0.024494248619583,0.0183976485358174,0.0183976485358174,0.20322032855596,0.0919214161468431,0.0551929456074521,0.0481581837266378,0.078106149546085,0.0259313296989588,0.0120316801843235,0.00916795573009691,0.0323046548192266,0.0278780694649885,0.00502215221979573,0.0569177251576849,0.0444920245950917,0.0911852644374722,0.0650488287516399,0.0747105109393249,0.0223445489137436,0.0186488109731664,0.00461495068846094,0,0.0182745873415978,0.0906313824756918,0.00247468370250804,0.0323046548192266,0.0106564634132379,0.0163735921686491,0,0,0.111512277859954,0.0273205080756888,0.0182745873415978,0.0182745873415978,0.0366718229203876,0.00916795573009691,0.0259313296989588,0.0426882938682637,0.0898384293739619,0.281830051871845
0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.209158399352718,0.320470445450166,0.0268412009164662,0.0550673840069095,0.250692760600441,0.0990296267230176,0.0335735890331045,0.0273205080756888,0.024494248619583,0.0371707592866514,0.0914322697837736,0.00625899383177292,0.239064884141681,0.0323046548192266,0.0304080997417769,0.168992833457869,0.0959639691859985,0.078106149546085,0.0186488109731664,0.0392793594027809,0.0156323329658431,0.0189725750525616,0.11358400867364,0.0259313296989588,0.0156323329658431,0,0.00625899383177292,0.0278780694649885,0.156411842396205,0.0374253535283408,0.154788849394172,0.0384292218495221,0.00929268982166285,0.0534065830083989,0.0738392110153751,0.111512277859954,0.0182745873415978,0.0366718229203876,0.0182745873415978,0.0186488109731664,0.0268412009164662,0.0901197314996678,0.00266411585330948,0.0728546882018367,0.0449923326987843,0.0366718229203876,0.111512277859954,0.00929268982166285,0.0551929456074521,0.0584093620928519,0.168303107238123,0.024494248619583,0.0183976485358174,0.0183976485358174,0.20322032855596,0.0919214161468431,0.0551929456074521,0.0481581837266378,0.078106149546085,0.0259313296989588,0.0120316801843235,0.00916795573009691,0.0323046548192266,0.0278780694649885,0.00502215221979573,0.0569177251576849,0.0444920245950917,0.0911852644374722,0.0650488287516399,0.0747105109393249,0.0223445489137436,0.0186488109731664,0.00461495068846094,0,0.0182745873415978,0.0906313824756918,0.00247468370250804,0.0323046548192266,0.0106564634132379,0.0163735921686491,0,0,0.111512277859954,0.0273205080756888,0.0182745873415978,0.0182745873415978,0.0366718229203876,0.00916795573009691,0.0259313296989588,0.0426882938682637,0.0898384293739619,0.281830051871845
0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.209158399352718,0.320470445450166,0.0268412009164662,0.0550673840069095,0.250692760600441,0.0990296267230176,0.0335735890331045,0.0273205080756888,0.024494248619583,0.0371707592866514,0.0914322697837736,0.00625899383177292,0.239064884141681,0.0323046548192266,0.0304080997417769,0.168992833457869,0.0959639691859985,0.078106149546085,0.0186488109731664,0.0392793594027809,0.0156323329658431,0.0189725750525616,0.11358400867364,0.0259313296989588,0.0156323329658431,0,0.00625899383177292,0.0278780694649885,0.156411842396205,0.0374253535283408,0.154788849394172,0.0384292218495221,0.00929268982166285,0.0534065830083989,0.0738392110153751,0.111512277859954,0.0182745873415978,0.0366718229203876,0.0182745873415978,0.0186488109731664,0.0268412009164662,0.0901197314996678,0.00266411585330948,0.0728546882018367,0.0449923326987843,0.0366718229203876,0.111512277859954,0.00929268982166285,0.0551929456074521,0.0584093620928519,0.168303107238123,0.024494248619583,0.0183976485358174,0.0183976485358174,0.20322032855596,0.0919214161468431,0.0551929456074521,0.0481581837266378,0.078106149546085,0.0259313296989588,0.0120316801843235,0.00916795573009691,0.0323046548192266,0.0278780694649885,0.00502215221979573,0.0569177251576849,0.0444920245950917,0.0911852644374722,0.0650488287516399,0.0747105109393249,0.0223445489137436,0.0186488109731664,0.00461495068846094,0,0.0182745873415978,0.0906313824756918,0.00247468370250804,0.0323046548192266,0.0106564634132379,0.0163735921686491,0,0,0.111512277859954,0.0273205080756888,0.0182745873415978,0.0182745873415978,0.0366718229203876,0.00916795573009691,0.0259313296989588,0.0426882938682637,0.0898384293739619,0.281830051871845
0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.209158399352718,0.320470445450166,0.0268412009164662,0.0550673840069095,0.250692760600441,0.0990296267230176,0.0335735890331045,0.0273205080756888,0.024494248619583,0.0371707592866514,0.0914322697837736,0.00625899383177292,0.239064884141681,0.0323046548192266,0.0304080997417769,0.168992833457869,0.0959639691859985,0.078106149546085,0.0186488109731664,0.0392793594027809,0.0156323329658431,0.0189725750525616,0.11358400867364,0.0259313296989588,0.0156323329658431,0,0.00625899383177292,0.0278780694649885,0.156411842396205,0.0374253535283408,0.154788849394172,0.0384292218495221,0.00929268982166285,0.0534065830083989,0.0738392110153751,0.111512277859954,0.0182745873415978,0.0366718229203876,0.0182745873415978,0.0186488109731664,0.0268412009164662,0.0901197314996678,0.00266411585330948,0.0728546882018367,0.0449923326987843,0.0366718229203876,0.111512277859954,0.00929268982166285,0.0551929456074521,0.0584093620928519,0.168303107238123,0.024494248619583,0.0183976485358174,0.0183976485358174,0.20322032855596,0.0919214161468431,0.0551929456074521,0.0481581837266378,0.078106149546085,0.0259313296989588,0.0120316801843235,0.00916795573009691,0.0323046548192266,0.0278780694649885,0.00502215221979573,0.0569177251576849,0.0444920245950917,0.0911852644374722,0.0650488287516399,0.0747105109393249,0.0223445489137436,0.0186488109731664,0.00461495068846094,0,0.0182745873415978,0.0906313824756918,0.00247468370250804,0.0323046548192266,0.0106564634132379,0.0163735921686491,0,0,0.111512277859954,0.0273205080756888,0.0182745873415978,0.0182745873415978,0.0366718229203876,0.00916795573009691,0.0259313296989588,0.0426882938682637,0.0898384293739619,0.281830051871845
0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.209158399352718,0.320470445450166,0.0268412009164662,0.0550673840069095,0.250692760600441,0.0990296267230176,0.0335735890331045,0.0273205080756888,0.024494248619583,0.0371707592866514,0.0914322697837736,0.00625899383177292,0.239064884141681,0.0323046548192266,0.0304080997417769,0.168992833457869,0.0959639691859985,0.078106149546085,0.0186488109731664,0.0392793594027809,0.0156323329658431,0.0189725750525616,0.11358400867364,0.0259313296989588,0.0156323329658431,0,0.00625899383177292,0.0278780694649885,0.156411842396205,0.0374253535283408,0.154788849394172,0.0384292218495221,0.00929268982166285,0.0534065830083989,0.0738392110153751,0.111512277859954,0.0182745873415978,0.0366718229203876,0.0182745873415978,0.0186488109731664,0.0268412009164662,0.0901197314996678,0.00266411585330948,0.0728546882018367,0.0449923326987843,0.0366718229203876,0.111512277859954,0.00929268982166285,0.0551929456074521,0.0584093620928519,0.168303107238123,0.024494248619583,0.0183976485358174,0.0183976485358174,0.20322032855596,0.0919214161468431,0.0551929456074521,0.0481581837266378,0.078106149546085,0.0259313296989588,0.0120316801843235,0.00916795573009691,0.0323046548192266,0.0278780694649885,0.00502215221979573,0.0569177251576849,0.0444920245950917,0.0911852644374722,0.0650488287516399,0.0747105109393249,0.0223445489137436,0.0186488109731664,0.00461495068846094,0,0.0182745873415978,0.0906313824756918,0.00247468370250804,0.0323046548192266,0.0106564634132379,0.0163735921686491,0,0,0.111512277859954,0.0273205080756888,0.0182745873415978,0.0182745873415978,0.0366718229203876,0.00916795573009691,0.0259313296989588,0.0426882938682637,0.0898384293739619,0.281830051871845
0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.209158399352718,0.320470445450166,0.0268412009164662,0.0550673840069095,0.250692760600441,0.0990296267230176,0.0335735890331045,0.0273205080756888,0.024494248619583,0.0371707592866514,0.0914322697837736,0.00625899383177292,0.239064884141681,0.0323046548192266,0.0304080997417769,0.168992833457869,0.0959639691859985,0.078106149546085,0.0186488109731664,0.0392793594027809,0.0156323329658431,0.0189725750525616,0.11358400867364,0.0259313296989588,0.0156323329658431,0,0.00625899383177292,0.0278780694649885,0.156411842396205,0.0374253535283408,0.154788849394172,0.0384292218495221,0.00929268982166285,0.0534065830083989,0.0738392110153751,0.111512277859954,0.0182745873415978,0.0366718229203876,0.0182745873415978,0.0186488109731664,0.0268412009164662,0.0901197314996678,0.00266411585330948,0.0728546882018367,0.0449923326987843,0.0366718229203876,0.111512277859954,0.00929268982166285,0.0551929456074521,0.0584093620928519,0.168303107238123,0.024494248619583,0.0183976485358174,0.0183976485358174,0.20322032855596,0.0919214161468431,0.0551929456074521,0.0481581837266378,0.078106149546085,0.0259313296989588,0.0120316801843235,0.00916795573009691,0.0323046548192266,0.0278780694649885,0.00502215221979573,0.0569177251576849,0.0444920245950917,0.0911852644374722,0.0650488287516399,0.0747105109393249,0.0223445489137436,0.0186488109731664,0.00461495068846094,0,0.0182745873415978,0.0906313824756918,0.00247468370250804,0.0323046548192266,0.0106564634132379,0.0163735921686491,0,0,0.111512277859954,0.0273205080756888,0.0182745873415978,0.0182745873415978,0.0366718229203876,0.00916795573009691,0.0259313296989588,0.0426882938682637,0.0898384293739619,0.281830051871845
0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.193444403322636,0.209158399352718,0.320470445450166,0.0268412009164662,0.0550673840069095,0.250692760600441,0.0990296267230176,0.0335735890331045,0.0273205080756888,0.024494248619583,0.0371707592866514,0.0914322697837736,0.00625899383177292,0.239064884141681,0.0323046548192266,0.0304080997417769,0.168992833457869,0.0959639691859985,0.078106149546085,0.0186488109731664,0.0392793594027809,0.0156323329658431,0.0189725750525616,0.11358400867364,0.0259313296989588,0.0156323329658431,0,0.00625899383177292,0.0278780694649885,0.156411842396205,0.0374253535283408,0.154788849394172,0.0384292218495221,0.00929268982166285,0.0534065830083989,0.0738392110153751,0.111512277859954,0.0182745873415978,0.0366718229203876,0.0182745873415978,0.0186488109731664,0.0268412009164662,0.0901197314996678,0.00266411585330948,0.0728546882018367,0.0449923326987843,0.0366718229203876,0.111512277859954,0.00929268982166285,0.0551929456074521,0.0584093620928519,0.168303107238123,0.024494248619583,0.0183976485358174,0.0183976485358174,0.20322032855596,0.0919214161468431,0.0551929456074521,0.0481581837266378,0.078106149546085,0.0259313296989588,0.0120316801843235,0.00916795573009691,0.0323046548192266,0.0278780694649885,0.00502215221979573,0.0569177251576849,0.0444920245950917,0.0911852644374722,0.0650488287516399,0.0747105109393249,0.0223445489137436,0.0186488109731664,0.00461495068846094,0,0.0182745873415978,0.0906313824756918,0.00247468370250804,0.0323046548192266,0.0106564634132379,0.0163735921686491,0,0,0.111512277859954,0.0273205080756888,0.0182745873415978,0.0182745873415978,0.0366718229203876,0.00916795573009691,0.0259313296989588,0.0426882938682637,0.0898384293739619,0.281830051871845
