0,1
1.0,3.03627e-12
1.677719e-10,1.0
1.635138e-08,1.0
6.211046e-08,0.99999994
3.9663106e-10,1.0
0.9998134,0.0001866295
1.293132e-10,1.0
1.0,2.7800936e-15
0.9998134,0.0001865912
6.772568e-13,1.0
7.1639604e-11,1.0
0.9224979,0.07750209
1.0,8.8933207e-13
1.0,4.827348e-09
4.387372e-19,1.0
0.9998134,0.0001866151
6.408965e-15,1.0
1.0,4.9852638e-09
1.0,4.9577933e-09
1.0,1.1448227e-12
1.0,6.3350497e-12
2.8201064e-15,1.0
1.0931693e-12,1.0
1.0,2.2754996e-11
6.5894604e-13,1.0
0.99962676,0.00037316993
1.1987544e-18,1.0
0.9937049,0.0062951427
0.9998134,0.00018659548
1.0,9.496044e-13
1.4423922e-18,1.0
6.992678e-12,1.0
1.13122366e-10,1.0
8.035439e-15,1.0
0.9998134,0.00018658451
1.32681e-11,1.0
0.99999994,1.18959925e-07
3.0462092e-19,1.0
2.1136462e-16,1.0
1.0,2.986096e-11
0.999805,0.00019501318
2.777632e-15,1.0
0.9998131,0.00018688392
1.1900651e-06,0.9999988
0.9998134,0.00018658914
3.283153e-09,1.0
4.131146e-09,1.0
8.639785e-09,1.0
3.819152e-09,1.0
5.348426e-16,1.0
1.2936843e-07,0.9999998
0.9999998,1.4785748e-07
3.872658e-22,1.0
1.0,9.66248e-11
5.1814967e-12,1.0
1.0,1.8530131e-09
2.2541136e-10,1.0
1.0,6.665467e-13
8.593898e-16,1.0
4.2415077e-10,1.0
1.1169899e-20,1.0
1.0,4.2898823e-13
0.9998134,0.00018658451
6.4047416e-19,1.0
4.932588e-12,1.0
0.999516,0.00048397787
2.3834374e-07,0.99999976
1.0,3.969908e-10
1.0,1.3908545e-10
5.6090705e-14,1.0
0.9998134,0.00018658461
5.591301e-12,1.0
1.4324353e-12,1.0
3.805686e-11,1.0
4.2694806e-19,1.0
1.0,2.6545173e-08
1.02941235e-14,1.0
0.9996269,0.00037316902
0.9998134,0.00018658476
7.134622e-15,1.0
0.9998134,0.00018658457
4.4354868e-13,1.0
1.0,2.1163068e-08
1.3473747e-10,1.0
0.9999993,7.0135144e-07
4.8054854e-13,1.0
1.4656422e-18,1.0
3.802131e-14,1.0
1.0,8.7332835e-10
1.0,4.4778659e-10
0.9998134,0.00018669368
0.9998134,0.00018658549
1.0,9.334362e-11
1.7677262e-08,1.0
7.2038957e-26,1.0
1.1853809e-16,1.0
0.9994339,0.00056616054
1.0,4.0917925e-10
0.99961424,0.00038569886
1.0,1.3742829e-08
1.2825781e-18,1.0
1.0,1.5025776e-08
4.500134e-14,1.0
0.9998134,0.00018658456
0.9804587,0.0195413
1.805635e-15,1.0
4.7038094e-07,0.9999995
1.0,3.5531148e-12
1.0,1.38223495e-08
2.3875493e-17,1.0
0.9998131,0.00018686762
0.9998134,0.00018661232
2.6420266e-23,1.0
2.5688116e-10,1.0
0.99999994,7.083612e-08
1.6151158e-07,0.9999998
1.0,9.178638e-09
1.33918085e-11,1.0
2.119265e-12,1.0
9.661034e-06,0.9999903
0.9998134,0.00018658463
5.777317e-11,1.0
0.9996269,0.00037316902
0.99999994,6.814356e-08
1.7145344e-06,0.99999833
9.133238e-12,1.0
7.585066e-15,1.0
1.2160153e-15,1.0
1.0,8.687401e-13
1.9157332e-13,1.0
0.99962676,0.0003731795
4.8396102e-20,1.0
8.7902913e-20,1.0
0.99962676,0.00037324932
1.0,4.1343504e-10
1.0,4.5450195e-09
3.3270608e-10,1.0
1.0,1.0415359e-08
7.269153e-18,1.0
1.0,4.024312e-12
1.2286096e-11,1.0
1.0,2.5013344e-08
1.0,1.06436054e-10
2.0900635e-23,1.0
1.0,2.5137635e-11
1.0,4.9153858e-11
0.9998134,0.0001865994
2.9886189e-22,1.0
4.2003702e-16,1.0
4.0377258e-13,1.0
0.9999997,2.949744e-07
1.0,1.7313525e-12
3.1505848e-16,1.0
0.9999998,1.33116e-07
1.0,5.5110677e-12
1.0,1.1445742e-11
0.9998134,0.00018658506
6.5181443e-13,1.0
